Date,USD,EUR,GBP,CAD,JPY,AUD,NZD,CHF,SEK,NOK
1-Feb-07,98.45219965,98.72970728,98.16302785,98.6706382,99.95668644,100.1459165,98.90399097,98.9581201,98.31236534,98.5114887
1-Mar-07,100.4363285,99.83631341,99.65955446,99.84070928,100.5006624,101.6420797,99.52389262,99.62751371,100.0395602,99.65407925
2-Apr-07,99.7896813,98.72261207,97.96321955,99.16978785,100.6021233,99.87608292,97.51780971,98.74964568,98.81949386,98.5225905
1-May-07,99.70934249,98.28400453,97.18707783,98.72808572,101.0704412,100.4738632,96.47343472,98.34041363,97.59828876,97.46133251
1-Jun-07,97.02176835,95.74525117,95.60134746,95.76354557,99.52826425,98.68230678,95.25672573,95.77480574,95.90041365,95.34860139
2-Jul-07,96.20112882,95.16270655,94.0770816,94.66691447,98.28931001,96.87228391,94.12478484,94.11426161,94.61324715,94.53672402
1-Aug-07,97.29069821,95.68220642,94.71335574,94.23726263,99.34809808,97.7107046,94.19258227,94.18000973,95.20027019,95.02170819
4-Sep-07,99.07328765,96.27297889,95.63108398,96.05696436,100.9402847,97.75758286,95.83207391,95.40436425,96.24626897,95.92652356
1-Oct-07,99.49433691,96.29221845,97.02090115,97.19984965,100.8650212,96.83036013,94.79649984,95.17330411,95.15047587,95.38928809
1-Nov-07,100.8010359,96.86675389,97.23202735,97.21984186,100.9459134,95.10988295,93.06965083,96.16105486,95.83970743,96.11738706
3-Dec-07,104.6295762,97.20962888,99.21554887,99.19180651,102.70815,95.92468158,94.11287193,97.54882997,96.27592729,96.43259957
2-Jan-08,104.383246,96.81567223,100.34594,99.2368603,102.6365013,94.20181601,92.94441838,95.94729861,95.74535001,95.7563682
1-Feb-08,107.4535183,98.64766152,99.96118899,100.4253603,103.5403236,95.14287361,94.4595398,96.88231406,97.55481142,97.50993872
3-Mar-08,106.8226137,99.01830632,99.66520925,101.2001291,104.0419608,93.03781821,93.26574823,96.84377016,96.72839556,98.03043607
1-Apr-08,107.3705103,97.89938758,99.38874586,101.4831394,104.8916501,94.70396779,93.70852763,95.41961716,96.34702986,97.75515195
2-May-08,105.38326,96.35789216,97.80879837,102.563086,101.8533055,94.07713299,94.24924425,94.59040966,95.52158567,96.13752957
2-Jun-08,103.8535069,95.42234815,96.24428234,102.1165029,100.0145303,92.59228815,93.90119256,94.07049243,93.99046491,95.02791009
1-Jul-08,103.8516541,93.11613685,94.33215337,101.9077754,101.2944958,92.25173137,95.30183386,92.83721969,92.29577864,92.85145014
1-Aug-08,103.9973491,94.63972244,96.80514253,103.1968295,102.8740632,94.75553242,96.66438161,95.31664846,93.63602505,93.77646337
2-Sep-08,105.8212386,96.17435458,98.90267827,104.7077376,103.5184257,98.17294334,97.17697303,96.39492312,95.02210324,94.47560593
1-Oct-08,107.3838393,96.44965625,99.21857318,103.0019204,103.5736591,99.38228728,99.60791999,96.34174767,97.28039975,96.15180922
3-Nov-08,106.0132452,97.99407541,100.7314544,105.2829793,105.3378588,101.1590128,99.32654443,96.20924057,101.3642825,100.1404622
1-Dec-08,119.7098562,102.7225328,108.2293647,115.9712331,106.2105506,108.6803186,105.4157274,103.8903496,107.9064966,103.6466267
2-Jan-09,123.6959648,103.7059201,111.8772899,117.3529759,108.4833359,115.3167219,112.3316023,102.9784046,108.9164687,101.9499141
2-Feb-09,119.4972951,103.5007698,109.2531221,116.6259627,108.2795579,114.3352062,116.4208889,105.0364703,106.536031,104.5074761
2-Mar-09,117.2443707,106.2372338,109.4354301,116.4172932,108.360321,110.723547,113.3665603,103.8569164,109.5858988,104.7085471
1-Apr-09,120.9869323,106.6138263,111.0204198,119.2870473,107.8891015,109.4015937,105.45769,104.5739787,108.5377591,104.2183241
5-May-09,116.6215372,105.9974164,109.418332,115.253443,107.7988833,106.6890855,109.0686958,104.622561,105.7976772,102.857386
1-Jun-09,110.7261394,103.5996754,106.9366905,110.597315,107.059793,102.4284793,104.2535663,102.1699229,102.3916022,101.393268
1-Jul-09,111.6718327,104.8286201,105.5341744,110.1508969,107.4267501,101.4732413,103.7571688,102.9835077,104.200957,102.0242199
3-Aug-09,111.3591736,105.8130904,105.5626576,110.3590631,106.3692638,100.7389442,104.5884826,105.1263459,105.2672314,101.3783282
1-Sep-09,114.2555235,106.9558501,108.6462513,111.3677995,107.5177967,102.1657175,104.4482408,105.7769642,106.1600729,102.8681286
1-Oct-09,117.1658766,107.668786,110.2944382,112.7504685,107.4521472,101.9999282,104.733707,106.15944,107.1371472,102.4709319
2-Nov-09,115.2906182,107.0510634,109.4468011,110.6676242,106.6468573,100.6001976,103.6557013,106.2888617,107.6717523,102.9826048
1-Dec-09,118.1811974,108.4587577,111.6478048,112.8566279,108.690039,102.8987941,105.2790014,107.6501038,108.1997552,104.5618501
4-Jan-10,112.6018488,106.9349414,108.9576683,109.3815969,107.8020945,99.67086488,104.321288,107.0727217,107.0466556,102.7854996
1-Feb-10,114.5743593,108.8731527,110.466344,111.8830231,108.3058796,102.3823674,106.7997874,108.1793059,108.6837241,104.6065148
1-Mar-10,115.7482947,109.749778,110.8778785,112.2384672,108.5266229,102.4985167,107.7762116,109.3139739,110.458194,105.8120536
1-Apr-10,114.5627793,110.7523726,112.323288,111.5918744,108.5454301,101.5667314,107.2667432,109.1786925,110.9887653,105.9261166
4-May-10,117.3579551,112.1407779,112.8055577,111.6909637,109.4931173,101.6615548,108.4502183,110.6480279,113.2372424,107.0458827
1-Jun-10,120.3409889,114.6205242,115.6878872,112.9571305,109.8565709,104.338344,109.5798663,113.3702826,115.5804417,108.328921
1-Jul-10,125.1118756,115.5419402,117.6246225,115.7773071,111.9968467,106.4330486,112.8921906,114.4909334,115.4530142,109.4333056
2-Aug-10,126.2325852,114.8582016,117.5726935,116.7648418,112.7294348,106.3662015,114.291369,113.6910582,113.9801373,110.1016583
1-Sep-10,129.6975708,120.5813598,121.9182493,120.7479636,112.9422651,109.345692,118.2006308,117.3854616,119.4410126,113.210037
1-Oct-10,130.3250016,119.0810021,122.0331387,121.7465439,113.8813582,106.5910233,118.6441178,115.9099617,116.5370865,110.8803103
1-Nov-10,129.1012342,117.5756896,120.9486931,121.858109,114.1107343,105.4219955,115.7817427,116.1295013,115.1111981,111.2202021
1-Dec-10,125.3700368,113.8198098,117.6296503,117.7158513,112.2963575,104.1384078,113.1077881,114.2781726,112.2286293,109.6400977
4-Jan-11,122.2784752,113.5559336,117.0150061,117.1614656,112.4095974,102.9646147,112.6761022,114.0940164,110.3298945,107.8217295
1-Feb-11,121.0049796,110.7603092,114.6455195,115.9822205,111.8223944,103.373226,114.4843614,111.845631,108.5287166,106.9840993
1-Mar-11,121.0520053,111.7261178,115.5784925,116.1063963,111.3465665,103.2718966,116.3544616,112.3862335,108.6844054,106.634053
1-Apr-11,121.3514422,109.8404688,115.4756581,115.0361229,111.5961689,103.3262815,115.7441301,111.6159578,108.2509782,105.6537734
3-May-11,124.4330004,110.8136089,118.8099484,117.7772694,112.6962879,104.2507271,114.9413893,111.6348108,109.471034,107.276312
1-Jun-11,127.6474962,113.5700616,120.5694676,120.870763,113.360623,105.2827805,117.3229437,114.4504672,110.9512798,109.0025079
1-Jul-11,125.4476453,112.8414188,119.3655833,119.6317405,114.0332937,105.0902545,117.7972487,115.2757093,111.451128,108.7484377
1-Aug-11,131.1582675,116.0606303,124.6321985,123.3559572,115.0713817,107.8626027,118.1345215,117.5543128,115.4998405,111.0389418
1-Sep-11,137.3619261,119.6090577,127.3983481,128.2550302,115.5215926,111.1561687,121.4816177,120.5353835,118.3368452,113.2023866
3-Oct-11,141.9211122,122.991652,131.5467776,131.9682376,116.1963508,113.4534882,124.7489181,123.0656354,122.6808756,117.0029572
1-Nov-11,140.2902473,123.2254903,131.5696468,130.8518632,116.3008186,111.513631,122.6688602,123.5759655,122.7624291,115.98842
1-Dec-11,139.8135415,121.3374329,132.4675249,131.5383419,116.0079356,114.1438289,127.3695562,124.334661,122.7242093,115.3778928
3-Jan-12,141.8074734,124.38557,134.6881276,133.5572865,116.901764,114.5985479,130.4331215,126.4341332,123.4956869,117.1291616
1-Feb-12,144.3290182,125.8494104,135.1268412,134.2600618,117.4818389,116.2132925,129.8330932,128.4033704,123.6636838,117.2258483
1-Mar-12,141.8424754,125.7313812,133.5658839,132.0703189,117.2835663,113.6082326,126.2318168,128.6424189,121.0906035,116.7416529
2-Apr-12,140.6434904,125.9184142,133.7253596,130.2925749,116.762273,114.1506329,126.696766,127.9895213,119.9778203,116.5548586
1-May-12,143.2719739,127.2740766,134.3071495,130.9932805,118.5723914,118.3498521,129.8424368,128.8616723,121.4901856,116.7544421
1-Jun-12,149.4882839,133.9510748,140.1335419,136.3447042,120.0494863,123.5298737,135.3194629,131.8615302,127.1918733,121.0923288
2-Jul-12,149.074486,130.5572146,139.6808994,136.0025799,119.8452274,122.0209682,134.0303742,130.3909465,123.5627814,119.4850412
1-Aug-12,150.4011288,132.0640892,141.100516,136.3976277,120.7034286,123.067759,135.1138507,131.4941747,124.0559578,121.2104299
4-Sep-12,150.2709634,133.3412591,142.4855298,136.7159125,120.5672936,123.4054139,134.8269756,131.5178578,125.4332442,121.2483923
1-Oct-12,149.722249,133.3805577,142.6523825,137.1451126,121.0023081,125.6961686,136.0745874,131.5041325,125.9802698,121.3659515
1-Nov-12,149.3011192,133.3646348,141.6841554,136.504233,121.1028777,124.8963184,136.1578564,131.8873191,126.9666631,121.2792097
3-Dec-12,150.9436791,134.6350335,142.6903085,137.4734303,121.5929066,124.3452972,136.4043095,132.3940976,126.5606397,122.3052751
2-Jan-13,148.290955,135.3557984,142.0799412,135.3463422,120.6554557,122.5826114,135.2655779,132.1629833,126.500611,122.0009774
1-Feb-13,146.300235,132.5402614,140.7347861,133.6736366,120.9996807,121.7989335,133.3992512,128.9122185,122.8927933,119.8814247
1-Mar-13,147.9400301,135.2875177,142.7790048,136.5124164,122.3910858,122.8199096,132.4505725,130.1609837,123.7250334,121.5973125
2-Apr-13,147.4658927,136.2248409,144.0187861,136.1417745,123.2090494,122.046644,133.9570891,130.4340461,124.2577266,122.7526694
1-May-13,150.6248804,139.0383495,145.8087166,138.5432357,122.6373396,124.9263007,135.8015129,131.7860058,127.6424025,125.7415726
3-Jun-13,144.7762479,135.5413057,142.1979198,134.0054038,119.6037935,123.0143634,133.2346488,129.2235941,123.8708626,122.9325034
1-Jul-13,139.282628,132.5687252,136.9293396,129.2681157,119.0603414,119.1801064,128.6636924,125.8219994,120.3670284,122.0545019
1-Aug-13,137.3740815,132.8786455,137.208888,128.0374427,119.8266718,121.5545491,127.1795947,126.4799801,121.4251525,121.8994232
3-Sep-13,135.110871,130.1388015,133.9535262,127.3209596,120.4373246,118.2858494,124.7171004,125.0034699,118.180775,119.7385435
1-Oct-13,139.3132982,132.3344756,135.7881167,128.6833049,121.9008172,119.8934256,125.6369891,126.6101541,119.7595471,121.7188542
1-Nov-13,140.1870163,134.1645273,136.5809053,129.5344314,123.1363298,119.1646689,125.8566917,127.6163879,121.8318526,122.7966243
2-Dec-13,138.8037617,133.9939689,135.0248525,129.5554612,122.8463647,117.7538625,123.6856016,127.6391057,121.7135064,124.1270735
2-Jan-14,137.0803937,132.3396764,133.0210742,128.175197,121.3712739,117.5791417,122.4605589,125.9676266,120.0625258,122.6068529
3-Feb-14,141.6177367,136.2962945,136.4451025,133.2732478,123.0138835,120.6847599,124.4606678,129.6682469,123.1633919,125.7123807
3-Mar-14,142.2752921,137.5895965,136.8769532,133.5080535,123.5229102,121.5287501,125.6302746,130.7729965,124.3507654,125.3691796
1-Apr-14,140.744737,137.9874108,136.370893,132.5420729,123.4376264,120.6675774,125.6031791,130.8242741,124.9291327,125.8587129
1-May-14,143.2004442,139.4792149,137.9033843,134.350071,123.6636022,122.9658244,127.1653489,132.8362248,127.1359795,126.3268412
2-Jun-14,145.0213945,141.841299,138.4798939,135.313408,124.328245,125.5009993,129.1962507,134.5057158,129.0729731,128.1374356
1-Jul-14,145.053183,143.7014136,137.3140873,135.7724278,125.1061687,126.37889,127.7722889,135.1520856,130.5456722,130.0755179
1-Aug-14,145.5873818,145.1096231,139.4089216,137.5621214,125.8086531,127.5021473,129.1373635,135.9052299,132.6216863,132.0025524
2-Sep-14,147.3328086,148.6129066,142.4248912,137.7662906,126.2006729,129.3932499,131.6309019,138.2495351,135.4908626,132.2647488
1-Oct-14,147.2562005,149.3454872,143.0063169,138.0361889,126.2038289,128.2401109,131.6427376,138.736967,135.7413649,133.6066108
3-Nov-14,148.4286297,149.8597937,144.5614978,138.9888289,127.1664245,130.131742,133.6471204,139.2765434,138.3772671,136.2572533
1-Dec-14,151.5147009,152.0935465,149.974575,140.4865215,127.2401803,133.0883494,134.4935014,141.4066494,140.8445571,138.6444806
2-Jan-15,153.2054525,155.2265195,152.4302265,142.8776179,128.3210458,135.9358526,136.6762406,143.4752744,142.8333682,142.2170437
2-Feb-15,159.2102121,156.5098325,157.3266783,150.9757196,128.7849208,141.2987087,142.6753768,151.3268177,146.8840365,145.3487731
2-Mar-15,154.3185044,156.4468808,151.5743256,148.2576857,128.3594321,140.8425604,141.0793602,148.4642008,144.4032693,142.8640047
1-Apr-15,157.6844108,158.8328471,155.3878116,149.4699568,128.3550715,142.0780793,141.3385521,148.6382789,147.1616067,143.2520999
1-May-15,154.8092534,157.0424827,151.6033786,144.9748901,128.1029306,138.5989897,140.087035,147.9358032,145.9387009,139.7638323
1-Jun-15,154.3943058,154.2313833,151.5461742,145.7912962,127.7487714,138.533103,139.7742789,148.1857478,143.4616022,140.1665413
1-Jul-15,151.1213846,149.2197894,147.7120352,144.7794191,127.0730655,134.5410027,139.6471417,145.5852724,138.1200054,135.9750217
3-Aug-15,154.9118837,152.7110516,150.7529092,148.2335417,128.2045215,137.711234,142.5727326,147.7355257,142.4450836,140.4070663
1-Sep-15,155.5913807,150.8359219,151.2856018,148.8582953,128.8377717,139.2780114,143.3613603,147.9324055,142.1062814,140.3465048
1-Oct-15,159.023246,153.9442747,154.103506,149.6098712,129.7189291,140.6577333,144.8303066,149.6475571,143.5181339,143.4907089
2-Nov-15,158.071199,153.8989007,152.1336726,148.6518769,129.8922991,141.1315759,144.794107,150.8588783,142.8776607,142.6440661
1-Dec-15,159.2882522,155.9501807,154.7606236,150.7482151,130.4519578,139.8973914,144.6564487,153.3409175,143.501287,144.9516537
4-Jan-16,158.178354,154.47304,153.0153468,150.4728467,131.0779757,139.5870939,142.241012,150.2067318,140.9067427,144.5437218
1-Feb-16,162.9358986,158.5938928,157.2712748,154.382557,133.317033,143.2019315,146.5696187,153.4780307,145.6119088,147.4848809
1-Mar-16,166.1369332,161.3692679,162.155396,156.9753525,135.5225003,146.218093,151.0967889,156.82566,148.2506422,149.0538882
1-Apr-16,165.888333,161.4781047,160.853014,156.1981338,134.8739036,144.6587926,152.307256,156.1006462,148.306804,150.8739288
3-May-16,165.9181388,160.8589805,160.0055755,154.3701225,134.9809023,145.5247869,152.4728443,155.7923296,147.6934338,147.7393116
1-Jun-16,165.8446223,161.8262708,161.0389576,156.0818505,135.5901038,147.4193147,153.1282036,156.623136,149.3026321,148.2669284
1-Jul-16,171.3440475,165.3731768,168.3718294,160.3059725,137.9526864,151.2634997,157.1247949,160.6437745,155.6431661,152.5742386
1-Aug-16,171.0276934,166.5130081,170.8698452,160.8379134,136.6332094,151.9114718,160.211123,160.3717768,157.3283345,152.2385114
1-Sep-16,170.4916704,166.6318532,172.4807082,161.373696,135.6512938,152.8704009,161.1016271,158.9810328,157.2530295,151.5877666
3-Oct-16,170.0893594,166.6869288,172.2381561,161.0229924,136.3629916,152.3855709,160.7400752,159.0930205,157.425155,150.1987866
1-Nov-16,166.2646262,162.9637211,164.6436291,158.3111892,136.0757397,146.8679651,155.0407771,155.4383553,154.6618747,147.4301158
1-Dec-16,157.7001571,159.7242129,161.8085731,151.741716,134.4310677,141.5072037,149.2109089,152.1626407,150.4119853,142.7168901
3-Jan-17,156.9729361,160.4371068,163.428157,151.3421049,134.3227102,140.7953116,146.5887275,152.3145504,150.6688251,143.6896391
1-Feb-17,156.1633712,158.4214055,160.992763,151.0456817,133.7221816,140.6693167,145.4798905,151.7303095,148.7742171,142.350565
1-Mar-17,156.0222373,160.8263038,165.525927,151.8295191,133.91398,140.0056723,147.2286938,154.2772898,151.2686931,143.5131858
3-Apr-17,157.7323321,160.7740651,166.9492121,153.0719809,133.8824282,141.4777705,147.7466584,153.8099155,152.2744026,144.8713649
2-May-17,158.7249883,160.1170839,166.668695,154.824993,134.5177931,142.5406659,148.9392424,153.463397,152.6044827,144.8110402
1-Jun-17,160.6756218,160.5348,167.1103949,155.3567708,134.3482128,145.3388904,151.5372836,154.0260172,153.8169471,146.2592365
3-Jul-17,158.3580553,158.6094378,163.9572756,150.7466778,134.1343132,142.5947109,149.6507854,152.1141352,151.5001293,144.8806132
1-Aug-17,160.0969456,159.2100886,165.3900398,148.6829745,134.0436624,142.7821155,150.7369365,151.013153,150.9587021,143.941497
1-Sep-17,161.9203918,161.0352489,167.3372194,149.359904,134.9344421,143.979401,152.6812666,153.2107913,152.7199103,146.0104339
2-Oct-17,159.2688489,159.7944535,163.8370059,146.8714923,133.8542118,141.7344527,151.3837966,151.9922176,151.6931986,145.4517714
1-Nov-17,158.7081105,161.0040982,163.8513739,148.2679272,134.0608128,143.5021133,153.1456092,152.7432813,153.4427398,145.8030033
1-Dec-17,158.9571689,162.4075285,165.3184005,149.0681139,134.1511872,145.6321127,154.2284845,153.2837779,154.7436958,147.5022085
2-Jan-18,157.5426754,160.5746978,164.9508963,146.8873312,133.8736354,144.5333451,153.8089504,153.0867331,153.4991394,145.9284564
1-Feb-18,153.1107902,158.0842645,161.0348386,143.0459569,133.322795,142.7799855,152.4251241,149.8950144,150.9760112,142.4701099
1-Mar-18,151.917535,158.459866,161.6710098,145.6135431,133.9492595,143.5943118,152.9230165,150.2144175,152.9522445,141.3288508
3-Apr-18,152.8379855,160.6110919,162.8224421,145.6358189,134.4641246,145.0311202,155.5418496,151.7450795,154.7792857,142.6504267
1-May-18,150.3726051,160.2204379,162.3972981,143.6475638,134.4236259,143.7224312,153.6460432,150.2589998,154.3568376,142.3379378
1-Jun-18,151.170533,161.8500235,163.1933512,145.1100793,134.2831636,144.2599267,155.5571494,151.7552547,155.7762281,143.6031493
2-Jul-18,151.3769721,162.8384031,163.4570526,145.7354366,134.8745411,145.6612967,156.8755774,152.5376466,157.2645863,144.2487692
1-Aug-18,149.5866259,161.4366317,161.3930331,143.2602651,133.2904145,144.8641779,156.7091464,151.263293,155.5150579,142.5972399
4-Sep-18,151.0268571,163.2343854,163.1247647,145.1331897,133.7752643,146.9575069,159.9006608,152.7960035,157.356789,144.1552417
1-Oct-18,149.071472,161.6072401,161.4326594,141.9131531,133.8238419,145.2582913,159.0814218,150.9646155,155.5062786,142.3266167
1-Nov-18,147.9828489,162.4251731,162.3098352,141.8186269,134.6097744,145.7034057,160.2198575,151.7423476,155.9854229,142.6769712
3-Dec-18,150.1328703,164.1742372,163.8675184,144.2844623,135.7646556,146.1368259,159.5417073,153.5908644,158.1961008,144.3483426
2-Jan-19,154.92125,166.5109689,165.8353267,148.2532677,136.8820386,150.0406864,162.9232722,155.4109361,160.1680425,146.5735418
1-Feb-19,154.7845057,167.7133747,165.4612583,147.8025707,137.3432158,151.264469,165.197449,156.9377074,161.2120065,146.5234845
1-Mar-19,154.3136794,167.6823427,164.2825215,148.5078369,136.9868372,152.0346878,166.5236225,156.6265828,160.8189397,145.7942267
1-Apr-19,157.9921959,171.3932998,168.3817439,151.8780187,138.0290026,156.8393538,171.1815439,160.168895,163.7688202,147.7429853
1-May-19,158.2479076,171.4676559,167.1415318,152.1703334,137.8220516,157.3008495,169.9617133,159.91454,164.2543861,146.2632177